,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,popularity,artist
3048,0.58,0.896,11,-5.584,0,0.238,0.00907,4.49E-05,0.142,0.421,89.281,238358,2016,43,Travis Barker
3049,0.603,0.756,0,-8.005,1,0.035,0.156,0.866,0.11,0.146,116.049,233927,2016,52,Foreign Air
3050,0.416,0.8,8,-4.705,1,0.0386,0.0027,1.93E-06,0.0674,0.419,117.167,209893,2016,0,Weezer
3051,0.557,0.842,11,-8.872,1,0.0365,0.0064,0.00255,0.106,0.25,113.001,284602,2016,6,Rams
3052,0.583,0.808,7,-8.688,0,0.042,0.0411,0.02,0.135,0.614,125.992,219045,2016,0,Pet Shop Boys
3053,0.515,0.655,10,-4.891,1,0.0445,0.157,0,0.101,0.107,126.085,250758,2016,0,Hellberg
3055,0.48,0.383,11,-10.156,1,0.0321,0.202,9.59E-06,0.125,0.265,169.869,244871,2016,0,Relient K
3058,0.757,0.606,8,-7.126,1,0.0394,0.304,0.226,0.0894,0.768,109.526,180893,2016,0,Grimes
3059,0.548,0.568,2,-10.641,1,0.0355,0.668,0.333,0.0808,0.31,124.984,245840,2016,0,St. Vincent
3060,0.745,0.663,4,-7.385,1,0.0855,0.0744,0.000678,0.083,0.422,109.988,270787,2016,24,BÌ÷RNS
3061,0.618,0.76,5,-7.299,0,0.0424,0.105,0.000173,0.0947,0.254,111.984,229400,2016,47,Ellie Goulding
3062,0.637,0.67,0,-6.223,1,0.213,0.187,0,0.358,0.4,94.955,192293,2016,0,Casey Veggies
3063,0.585,0.444,11,-7.536,0,0.0298,0.662,0,0.117,0.417,124.662,229653,2016,0,Matrimony
3064,0.571,0.559,0,-8.368,1,0.0762,0.221,1.52E-05,0.0663,0.642,179.877,218187,2016,0,Christine and the Queens
3065,0.433,0.308,2,-12.311,1,0.0404,0.691,4.82E-05,0.108,0.353,136.139,228920,2016,0,Vicktor TaiwÌ_
3066,0.353,0.0866,9,-9.635,1,0.0533,0.95,1.47E-05,0.0914,0.0377,69.163,301400,2016,52,AURORA
3067,0.317,0.326,3,-8.234,1,0.032,0.89,0.00134,0.112,0.313,166.264,153187,2016,24,Michael Penn
3068,0.515,0.187,6,-13.662,0,0.0306,0.686,0.000111,0.0988,0.139,61.575,232280,2016,0,Lucy Rose
3069,0.443,0.636,6,-5.649,1,0.0333,0.00328,0.000159,0.108,0.175,137.281,271240,2016,26,Waxahatchee
3070,0.534,0.446,2,-8.527,1,0.0279,0.056,0.439,0.141,0.325,135.769,232640,2016,21,Michael Penn
3071,0.568,0.937,5,-3.037,1,0.0641,0.0454,1.18E-06,0.147,0.857,114.974,212000,2016,28,Against The Current
3072,0.772,0.881,5,-2.641,0,0.0859,0.0121,0.00195,0.234,0.593,119.993,172261,2016,41,Icona Pop
3073,0.449,0.528,9,-8.956,0,0.191,0.786,1.33E-06,0.231,0.729,98.403,222702,2016,51,Jon Bellion
3076,0.559,0.837,8,-5.096,0,0.0719,0.00512,1.50E-06,0.308,0.442,162.043,204333,2016,22,Jillian Jacqueline
3077,0.52,0.827,10,-7.225,0,0.0514,0.0412,0.0235,0.0999,0.411,101.99,270000,2016,43,PVRIS
3078,0.613,0.696,6,-5.753,1,0.0465,0.00715,0.00587,0.105,0.477,149.853,200533,2016,10,Bishat
3079,0.585,0.599,4,-7.085,0,0.0431,0.0577,0.000793,0.0664,0.325,129.958,220885,2016,43,XYLÌ÷
3080,0.739,0.727,11,-5.587,1,0.0439,0.0552,0.000257,0.239,0.786,118.006,271453,2016,25,The Knocks
3081,0.686,0.777,9,-7.603,0,0.187,0.595,5.79E-05,0.226,0.445,89.928,215760,2016,0,Shura
3082,0.433,0.879,6,-5.395,1,0.067,0.0168,0,0.0688,0.536,79.982,204480,2016,25,Weezer
3083,0.836,0.684,11,-5.818,1,0.241,0.122,0,0.0854,0.514,151.007,193271,2016,62,Charli XCX
3084,0.875,0.658,3,-4.206,0,0.0411,0.0607,3.46E-05,0.0658,0.89,125.95,246429,2016,1,Mayer Hawthorne
3085,0.408,0.517,5,-6.408,1,0.0464,0.391,0.000986,0.552,0.438,124.336,277557,2016,7,K. Michelle
3086,0.723,0.868,11,-4.448,0,0.0345,0.0067,5.91E-05,0.115,0.551,120.011,197346,2016,0,Nicky Romero
3087,0.679,0.454,7,-6.083,1,0.028,0.226,0,0.0664,0.359,125.895,216080,2016,0,James TW
3088,0.387,0.914,3,-4.276,1,0.0375,0.000185,8.59E-06,0.369,0.483,156.161,241880,2016,0,The Starting Line
3089,0.596,0.849,6,-3.959,1,0.0274,0.00293,9.17E-05,0.0869,0.424,102.004,224053,2016,0,Run River North
3090,0.572,0.864,2,-4.098,0,0.0477,0.0215,0,0.375,0.26,149.945,178920,2016,59,Zedd
3091,0.507,0.886,9,-5.055,1,0.0972,0.00258,0,0.18,0.673,155.046,164272,2016,16,The Rocket Summer
3092,0.523,0.422,3,-10.385,0,0.027,0.783,0.00514,0.0898,0.145,129.876,242060,2016,46,WILDES
3093,0.768,0.881,9,-4.392,0,0.113,0.0188,3.65E-06,0.298,0.502,99.98,201238,2016,54,Flo Rida
3094,0.61,0.765,3,-5.459,0,0.042,0.00594,1.38E-05,0.279,0.525,114.003,208107,2016,31,Josef Salvat
3095,0.524,0.773,5,-5.348,1,0.0525,0.00065,1.11E-06,0.122,0.219,150.032,183720,2016,0,The Struts
3096,0.615,0.336,5,-10.839,1,0.0345,0.807,0.0272,0.108,0.151,124.945,230481,2016,43,ZAYN
3097,0.697,0.669,4,-6.524,0,0.0343,0.11,0.00874,0.119,0.292,118.003,194412,2016,25,Kaptan
3098,0.612,0.706,8,-5.036,1,0.0602,0.313,0,0.053,0.724,157.964,198240,2016,70,Hailee Steinfeld
3099,0.457,0.859,10,-6.023,0,0.263,0.497,0,0.0862,0.536,99.402,397707,2016,21,Macklemore & Ryan Lewis
3100,0.718,0.688,8,-7.127,1,0.282,0.539,0,0.125,0.368,95.087,280200,2016,19,Macklemore & Ryan Lewis
3101,0.684,0.65,0,-6.866,0,0.0863,0.761,0,0.355,0.744,107.485,175480,2016,20,Macklemore & Ryan Lewis
3102,0.661,0.43,0,-11.128,1,0.125,0.631,0,0.111,0.41,114.796,187213,2016,23,Macklemore & Ryan Lewis
3103,0.764,0.757,10,-7.049,0,0.0494,0.00166,0.0517,0.102,0.669,115.016,242013,2016,41,The Knocks
3104,0.549,0.539,10,-5.38,1,0.0317,0.322,1.42E-06,0.126,0.243,136.128,234202,2016,52,VÌäRITÌä
3105,0.635,0.351,3,-14.732,1,0.258,0.634,0.00407,0.125,0.0509,84.971,197787,2016,0,Marian Hill
3106,0.497,0.878,0,-5.397,0,0.0506,0.000545,0.192,0.238,0.453,146.008,286027,2016,46,Big Gigantic
3107,0.766,0.516,2,-7.809,0,0.0474,0.0606,3.45E-05,0.102,0.296,92.059,202893,2016,0,Lukas Graham
3108,0.505,0.201,11,-10.207,0,0.0399,0.867,2.01E-05,0.093,0.268,123.223,124720,2016,3,Albin Lee Meldau
3109,0.626,0.765,1,-4.102,1,0.0437,0.289,5.97E-06,0.057,0.638,93.049,198773,2016,39,Phoebe Ryan
3110,0.493,0.682,0,-6.388,1,0.08,0.0202,0,0.0799,0.425,153.862,287612,2016,0,Gallant
3111,0.412,0.809,7,-3.199,1,0.154,0.0223,0,0.0411,0.312,173.812,296552,2016,32,Moxie Raia
3112,0.662,0.848,4,-4.304,0,0.261,0.185,0.00572,0.132,0.575,88.999,224120,2016,49,Louis Futon
3113,0.584,0.796,0,-4.951,1,0.0362,0.0633,0.000247,0.318,0.365,92.011,195227,2016,40,Miike Snow
3114,0.571,0.566,3,-6.836,1,0.0305,0.135,0,0.106,0.267,77.498,243249,2016,0,The Strumbellas
3115,0.453,0.317,4,-8.464,1,0.0272,0.769,4.45E-05,0.11,0.101,78.169,307707,2016,44,Lights
3116,0.574,0.738,4,-4.272,0,0.041,0.134,4.68E-05,0.0747,0.435,123.016,226333,2016,0,Hotel Garuda
3117,0.734,0.596,2,-7.529,1,0.0407,0.0931,0.000777,0.308,0.311,120.009,204874,2016,49,LÌ´psley
3118,0.617,0.675,6,-6.695,1,0.0316,0.0938,9.45E-05,0.0945,0.224,122.009,217015,2016,52,Klingande
3119,0.424,0.742,2,-7.119,1,0.0382,0.00307,0.341,0.409,0.38,131.935,266907,2016,37,The Boxer Rebellion
3120,0.297,0.77,4,-7.341,0,0.0603,0.0222,0.000522,0.107,0.317,93.741,287198,2016,0,HÌ LOS
3121,0.366,0.859,1,-5.957,1,0.0531,0.0334,0.0774,0.139,0.569,178.021,201147,2016,16,Frightened Rabbit
3122,0.167,0.95,4,-4.736,1,0.051,6.34E-05,0.313,0.33,0.166,151.821,204976,2016,0,Nothing
3123,0.587,0.634,1,-9.439,1,0.0401,0.132,0.0287,0.0888,0.472,82.751,207341,2016,10,Mu
3124,0.202,0.953,4,-6.593,1,0.129,0.00061,0.477,0.365,0.601,156.951,223027,2016,8,Yung
3125,0.646,0.751,10,-5.246,1,0.0683,0.0437,3.80E-05,0.112,0.879,172.04,214411,2016,23,Great Good Fine Ok
3126,0.437,0.83,4,-6.018,1,0.0432,0.000773,0.000445,0.135,0.428,120.969,257086,2016,20,Kitten
3127,0.637,0.686,9,-8.03,1,0.0568,0.278,0.00702,0.0576,0.652,132.992,247794,2016,0,The Kills
3128,0.294,0.919,8,-5.541,1,0.0572,5.59E-06,0.466,0.369,0.55,91.611,198747,2016,25,The Dirty Nil
3129,0.432,0.768,9,-4.321,1,0.0558,0.00141,5.46E-05,0.126,0.453,152.101,218240,2016,0,Spirit Animal
3131,0.742,0.809,1,-3.591,0,0.176,0.0116,2.77E-06,0.726,0.632,93.95,213524,2016,16,Meghan Trainor
3132,0.565,0.832,10,-5.732,0,0.114,0.0247,0,0.26,0.233,112.827,192133,2016,49,ZAYN
3133,0.617,0.651,10,-4.03,0,0.0331,0.0977,0.0192,0.0671,0.577,66.019,181329,2016,28,Willa
3134,0.541,0.129,2,-13.372,1,0.0808,0.965,8.15E-06,0.0814,0.236,130.181,226586,2016,1,Frances
3135,0.594,0.683,7,-6.831,1,0.314,0.0503,0,0.0832,0.32,189.965,206093,2016,0,Gwen Stefani
3136,0.508,0.754,7,-5.708,0,0.185,0.00597,8.43E-06,0.307,0.383,119.892,240272,2016,62,Seeb
3137,0.681,0.283,5,-11.496,1,0.0296,0.781,0.00371,0.114,0.221,111.05,236747,2016,52,The 1975
3138,0.655,0.759,8,-5.525,0,0.0268,0.373,0.0246,0.173,0.546,129.974,221202,2016,37,Joywave
3139,0.631,0.526,0,-5.745,0,0.0607,0.208,0,0.257,0.291,140.052,226373,2016,0,TOTEM
3140,0.365,0.577,7,-5.499,1,0.0494,0.00464,0.111,0.0905,0.2,97.465,223040,2016,0,AURORA
3141,0.735,0.43,9,-9.532,1,0.0349,0.573,0,0.111,0.522,129.942,189660,2016,43,Mako
3142,0.671,0.514,7,-7.158,1,0.0643,0.000912,2.83E-05,0.0888,0.76,163.99,180277,2016,16,Matt Gresham
3143,0.681,0.812,1,-5.338,1,0.0304,0.000737,0.0504,0.275,0.775,125.037,252987,2016,0,Bear Hands
3144,0.616,0.595,7,-7.513,1,0.147,0.309,4.60E-05,0.111,0.399,87.003,228966,2016,4,RKCB
3146,0.574,0.951,2,-5.166,1,0.0532,0.00146,2.23E-05,0.112,0.757,117.372,235812,2016,9,Daniel Ellsworth & The Great Lakes
3147,0.422,0.953,3,-5.927,1,0.123,0.00351,1.03E-06,0.575,0.2,152.009,205427,2016,17,Weezer
3148,0.558,0.727,4,-4.653,0,0.0338,0.000851,0,0.107,0.594,104.977,239172,2016,8,Them Swoops
3149,0.562,0.816,0,-5.897,1,0.0266,0.00125,0.302,0.0881,0.446,107.012,342173,2016,0,The Joy Formidable
3150,0.725,0.803,0,-3.797,1,0.0359,0.0784,0.000382,0.109,0.465,128.004,216180,2016,49,LANY
3151,0.458,0.137,9,-15.291,0,0.0419,0.568,0,0.114,0.168,131.336,166080,2016,35,The Wild Feathers
3152,0.589,0.95,2,-2.742,0,0.341,0.0224,0.000119,0.161,0.674,127.835,191250,2016,34,Cedric Gervais
3153,0.751,0.311,3,-11.528,1,0.0504,0.511,0,0.0722,0.462,119.944,205727,2016,0,Gallant
3154,0.351,0.822,0,-4.769,1,0.0438,0.00924,0.0593,0.124,0.333,169.686,297117,2016,0,Mating Ritual
3155,0.65,0.454,9,-9.463,1,0.0377,0.484,2.25E-05,0.11,0.797,153,169613,2016,8,Brett Dennen
3156,0.796,0.716,9,-6.939,1,0.0431,0.673,4.38E-06,0.261,0.689,115.039,228067,2016,0,Sara Hartman
3157,0.682,0.175,1,-8.688,1,0.0313,0.847,3.21E-05,0.101,0.223,112.661,260004,2016,14,Calum Scott
3166,0.419,0.879,6,-5.395,1,0.08,0.0169,0,0.0694,0.535,79.993,204480,2016,0,Weezer
3172,0.679,0.629,4,-7.981,0,0.0318,0.242,0.012,0.122,0.186,102.005,208920,2016,37,ZAYN
3173,0.47,0.422,5,-7.474,1,0.0522,0.177,0.000216,0.0879,0.218,149.505,230961,2016,61,Kygo
3174,0.555,0.743,11,-6.177,1,0.102,0.567,0,0.0775,0.787,83.489,228175,2016,34,Jaheim
3175,0.305,0.731,10,-4.859,0,0.24,0.156,0,0.0646,0.324,79.017,201869,2016,47,Adam Lambert
3176,0.521,0.927,11,-5.496,0,0.121,0.03,0.00116,0.077,0.802,183.953,225367,2016,11,White Sea
3177,0.487,0.623,7,-7.388,1,0.464,0.375,0,0.308,0.894,200.155,200550,2016,1,Mura Masa
3178,0.803,0.464,1,-7.684,0,0.0983,0.221,1.13E-06,0.123,0.585,108.781,177293,2016,1,Ariana Grande
3179,0.717,0.854,2,-3.994,0,0.057,0.0133,0.0108,0.248,0.466,119.985,164000,2016,0,Syn Cole
3180,0.465,0.894,2,-5.327,1,0.0578,0.0184,5.05E-06,0.083,0.598,174.201,195413,2016,14,REYNA
3181,0.521,0.882,11,-6.262,1,0.0338,0.00506,0.00632,0.183,0.863,151.588,316699,2016,0,The War On Drugs
3182,0.744,0.72,0,-6.432,1,0.0486,0.184,0,0.101,0.718,103.987,203760,2016,0,Fifth Harmony
3183,0.855,0.669,11,-2.694,0,0.053,0.00212,0.00357,0.0785,0.665,112.026,169695,2016,1,Meghan Trainor
3184,0.574,0.803,0,-4.064,1,0.0279,0.0081,0,0.0789,0.559,109.967,206533,2016,2,Kenny Chesney
3185,0.689,0.952,0,-3.254,1,0.346,0.138,0,0.42,0.698,135.58,151099,2016,11,Giovanni James
3186,0.611,0.875,5,-3.901,1,0.058,0.0061,0,0.351,0.503,123.039,207813,2016,20,Florrie
3187,0.514,0.527,4,-9.691,0,0.163,0.363,0.639,0.151,0.236,134.903,232889,2016,0,Bonzai
3188,0.655,0.436,1,-12.111,0,0.0552,0.151,0.000824,0.104,0.367,123.063,229413,2016,15,JMR
3189,0.599,0.102,4,-15.901,1,0.0333,0.786,3.52E-06,0.133,0.124,133.682,185030,2016,54,gnash
3190,0.555,0.532,8,-7.349,1,0.0765,0.0461,0,0.117,0.668,91.245,189960,2016,57,ZAYN
3191,0.45,0.524,8,-7.595,1,0.0713,0.243,2.97E-05,0.0857,0.145,139.99,247093,2016,25,Clairity
3192,0.744,0.775,4,-4.786,0,0.0597,0.134,0.000249,0.137,0.487,105.116,209306,2016,47,RJD2
3193,0.506,0.923,2,-3.371,1,0.0776,0.0719,0.000279,0.144,0.512,125.02,211200,2016,0,Elephante
3194,0.522,0.763,8,-2.858,1,0.156,0.0324,0.000448,0.296,0.624,168.381,210983,2016,48,Flo Rida
3195,0.633,0.833,8,-3.001,1,0.043,0.00615,0.000148,0.0827,0.693,139.963,193173,2016,57,Fitz and The Tantrums
3196,0.476,0.493,4,-6.834,1,0.0293,0.473,0,0.0785,0.29,136.693,266160,2016,11,K. Michelle
3197,0.557,0.827,3,-4.918,1,0.0344,0.0127,5.79E-05,0.0883,0.182,123.044,247867,2016,0,The Goo Goo Dolls
3198,0.376,0.34,0,-8.689,1,0.0333,0.497,0.028,0.149,0.0805,155.006,250253,2016,0,Corinne Bailey Rae
3199,0.557,0.892,0,-5.756,1,0.0372,0.00413,1.52E-06,0.271,0.452,97.026,203680,2016,31,RIVVRS
3200,0.596,0.646,7,-4.549,1,0.0285,0.0482,3.56E-06,0.092,0.128,115.903,203206,2016,19,RÌ÷MANS
3201,0.644,0.868,6,-5.301,1,0.0738,0.0476,0,0.28,0.947,89.971,163246,2016,53,MAGIC!
3202,0.496,0.812,7,-4.634,1,0.0372,0.00638,0,0.501,0.349,125.968,188840,2016,42,Seven Lions
3203,0.863,0.732,8,-4.936,1,0.0735,0.0671,3.31E-05,0.142,0.906,122.036,216788,2016,17,Giovanni James
3204,0.745,0.64,9,-7.31,1,0.0374,0.0569,0.0236,0.132,0.266,121.993,239572,2016,0,Justin Jay
3205,0.602,0.901,8,-3.842,0,0.0854,0.0104,0.00677,0.0799,0.362,94.57,191007,2016,56,Big Wild
3206,0.546,0.857,5,-4.748,1,0.0445,0.00031,0.00111,0.384,0.373,110.293,248517,2016,40,Biffy Clyro
3207,0.586,0.745,8,-6.88,1,0.0656,0.046,0,0.099,0.756,84.734,181606,2016,41,Birdy
3208,0.631,0.304,11,-10.567,0,0.0345,0.316,0,0.149,0.282,135.887,194707,2016,0,Emma Louise
3209,0.504,0.458,5,-9.06,0,0.102,0.233,0.00278,0.0977,0.416,118.161,176333,2016,52,ZAYN
3210,0.719,0.614,9,-5.354,0,0.0327,0.611,1.40E-05,0.108,0.69,95.988,201293,2016,56,ZAYN
3211,0.614,0.475,7,-8.642,0,0.0362,0.395,1.06E-06,0.265,0.422,99.968,212747,2016,65,ZAYN
3212,0.627,0.442,7,-9.048,1,0.134,0.377,0.0319,0.0984,0.328,91.008,239200,2016,57,ZAYN
3213,0.677,0.396,1,-8.229,0,0.0278,0.117,0,0.0888,0.242,102.028,255040,2016,54,ZAYN
3214,0.822,0.534,7,-8.234,1,0.0487,0.0792,0,0.126,0.514,100.008,252640,2016,53,ZAYN
3215,0.479,0.425,0,-12.537,1,0.0994,0.833,0.000834,0.0935,0.162,85.203,245253,2016,52,ZAYN
3216,0.643,0.597,8,-8.451,1,0.12,0.509,9.90E-06,0.107,0.375,119.827,205787,2016,58,ZAYN
3217,0.52,0.513,7,-7.208,1,0.0256,0.281,0,0.0976,0.17,77.903,202213,2016,70,ZAYN
3218,0.222,0.184,0,-13.235,1,0.0335,0.925,0.000298,0.1,0.156,184.171,224320,2016,52,ZAYN
3219,0.584,0.7,11,-4.275,1,0.0456,0.117,0,0.0939,0.438,124.944,202747,2016,79,ZAYN
3220,0.611,0.319,5,-10.743,1,0.0357,0.815,0.0151,0.108,0.176,124.92,226653,2016,63,ZAYN
3221,0.618,0.645,1,-5.264,0,0.0434,0.0481,0,0.228,0.221,97.654,178693,2016,63,ZAYN
3222,0.565,0.832,10,-5.732,0,0.114,0.0247,0,0.26,0.233,112.827,192133,2016,65,ZAYN
3223,0.432,0.833,9,-5.49,0,0.121,0.118,0,0.304,0.589,173.811,229013,2016,35,Birdy
3224,0.521,0.643,7,-7.675,0,0.0398,0.406,0.0264,0.112,0.281,104.936,241813,2016,37,Birdy
3225,0.599,0.78,11,-5.033,1,0.0527,0.156,0,0.189,0.529,122.077,208395,2016,49,Birdy
3226,0.455,0.296,2,-8.513,1,0.0399,0.761,0,0.0783,0.31,171.744,208840,2016,60,Birdy
3227,0.558,0.189,7,-12.408,1,0.0355,0.95,2.62E-05,0.109,0.15,123.635,227160,2016,32,Birdy
3228,0.505,0.468,1,-7.653,0,0.0281,0.635,1.24E-05,0.113,0.193,84.028,250360,2016,34,Birdy
3229,0.553,0.671,5,-7.067,1,0.112,0.528,3.74E-06,0.13,0.424,89.871,263800,2016,32,Birdy
3230,0.558,0.487,0,-7.594,0,0.0338,0.528,0,0.0867,0.152,119.856,251960,2016,45,Birdy
3231,0.603,0.635,6,-6.318,1,0.0684,0.104,0,0.346,0.484,171.908,241853,2016,29,Birdy
3232,0.758,0.34,1,-8.965,1,0.0335,0.879,1.17E-05,0.117,0.447,107.022,217653,2016,36,Birdy
3233,0.456,0.476,7,-8.186,0,0.0344,0.685,0.0207,0.0806,0.181,131.555,214560,2016,38,Birdy
3234,0.467,0.0554,6,-15.277,1,0.0365,0.979,3.91E-05,0.119,0.256,71.947,265987,2016,34,Birdy
3235,0.528,0.133,4,-12.725,0,0.0633,0.918,0,0.316,0.301,85.654,170720,2016,40,Birdy
3236,0.595,0.772,8,-8.033,1,0.0367,0.126,0.926,0.221,0.345,134.9,163292,2016,0,Lucy Dacus
3238,0.535,0.929,8,-4.223,1,0.0958,0.0056,0,0.0925,0.649,146.068,193552,2016,31,Andy Black
3239,0.578,0.591,9,-7.087,0,0.0463,0.0775,0.000173,0.165,0.375,95.015,252645,2016,25,PRXZM
3241,0.623,0.864,1,-7.394,0,0.051,0.174,0.0243,0.0842,0.535,98.968,218194,2016,0,Drianu
3243,0.891,0.692,4,-4.989,1,0.0673,0.0545,0,0.608,0.218,100.023,209467,2016,63,Iggy Azalea
3246,0.352,0.306,0,-7.872,0,0.0343,0.0721,0.494,0.122,0.0861,122.014,363573,2016,0,M83
3247,0.636,0.553,9,-5.844,1,0.064,0.668,0.000172,0.218,0.338,79.998,209438,2016,0,Kyan Palmer
3248,0.55,0.763,4,-3.72,0,0.0363,0.016,0.00013,0.344,0.531,84.637,187360,2016,47,Peg Parnevik
3249,0.402,0.349,10,-6.708,1,0.0294,0.654,0,0.115,0.153,106.449,236382,2016,49,Jordan Smith
3261,0.647,0.941,10,-3.696,0,0.0845,0.00461,1.85E-05,0.415,0.808,117.973,239987,2016,31,Alex Newell
3262,0.643,0.624,6,-5.437,0,0.0923,0.224,0,0.14,0.39,124.075,234240,2016,6,Nick Jonas
3263,0.503,0.843,10,-4.991,0,0.316,0.0487,0,0.344,0.778,128.63,203105,2016,62,Jason Derulo
3264,0.55,0.689,3,-7.76,0,0.094,0.0498,0,0.207,0.408,99.904,224487,2016,65,Kygo
3265,0.682,0.862,0,-4.72,1,0.0377,0.0498,0,0.187,0.536,120.054,178587,2016,0,American Authors
3266,0.655,0.818,2,-3.626,1,0.033,0.0842,0,0.106,0.474,115.971,240413,2016,66,Alesso
3267,0.712,0.799,7,-4.564,0,0.0703,0.0447,6.40E-05,0.37,0.591,83.996,206903,2016,68,Lukas Graham
3268,0.607,0.757,7,-3.536,1,0.0563,0.021,0,0.248,0.446,89.992,222840,2016,1,Broods
3269,0.739,0.769,6,-4.147,0,0.0433,0.0212,0.000718,0.136,0.702,104.009,198280,2016,18,Gwen Stefani
3270,0.49,0.753,6,-5.41,1,0.239,0.081,2.74E-06,0.268,0.325,156.241,217626,2016,9,Bryce Fox
3271,0.477,0.315,3,-7.877,1,0.0293,0.782,1.45E-06,0.11,0.337,160.151,212853,2016,21,Jillian Jacqueline
3272,0.575,0.765,9,-6.608,1,0.0345,0.00703,0,0.331,0.407,98.037,205773,2016,42,NEEDTOBREATHE
3273,0.545,0.65,7,-5.853,0,0.0315,0.00308,7.98E-06,0.122,0.121,143.937,233773,2016,60,The Chainsmokers
3274,0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01,189127,2016,74,Galantis
3275,0.496,0.779,2,-6.11,0,0.0336,0.0114,0.0125,0.289,0.357,149.997,301311,2016,34,Yeasayer
3276,0.668,0.563,4,-8.23,1,0.0305,0.649,0.000347,0.11,0.289,130.366,201786,2016,0,The Lumineers
3277,0.431,0.807,4,-5.816,0,0.0592,0.011,0.0735,0.321,0.248,140.038,166600,2016,35,Royal Blood
3278,0.554,0.707,3,-7.308,1,0.0368,0.00416,0,0.0822,0.38,128.079,205760,2016,45,Weezer
3279,0.592,0.865,11,-5.426,1,0.0494,0.00923,0,0.12,0.511,127.877,233169,2016,51,Benny Benassi
3280,0.745,0.92,10,-3.937,1,0.0546,0.301,0,0.072,0.632,119.953,253667,2016,0,Cassius
3281,0.589,0.865,10,-4.162,0,0.0838,0.0387,0,0.114,0.467,86.337,191760,2016,54,Lukas Graham
3282,0.443,0.844,1,-4.526,0,0.0791,0.00109,2.12E-05,0.415,0.187,128.155,208125,2016,31,BRKLYN
3283,0.814,0.604,4,-6.343,0,0.0326,0.00151,0.168,0.125,0.301,124.007,270972,2016,0,Justin Jay
3284,0.499,0.69,11,-6.714,0,0.031,0.0608,0.0169,0.186,0.653,87.998,219013,2016,24,Wild Belle
3285,0.322,0.418,1,-8.405,1,0.0378,0.699,0,0.0393,0.116,132.037,230417,2016,0,Aquilo
3286,0.284,0.743,5,-5.908,0,0.0418,0.194,3.18E-06,0.457,0.558,130.662,222244,2016,24,Ella Isaacson
3287,0.577,0.922,1,-3.452,0,0.0516,0.00276,0.291,0.315,0.447,139.954,230040,2016,29,Bleached
3288,0.84,0.51,8,-7.205,1,0.0421,0.0492,0.00161,0.0686,0.222,124.982,245839,2016,0,Ofelia K
3289,0.442,0.934,1,-2.981,0,0.0465,0.000347,0.000306,0.328,0.62,157.881,161002,2016,0,Black Honey
3290,0.42,0.752,0,-6.182,1,0.0321,0.00386,0.000995,0.0821,0.37,160.035,240175,2016,10,Happy Hollows
3291,0.259,0.978,8,-3.842,1,0.22,0.000477,0.000314,0.268,0.266,132.97,220533,2016,7,Goodbye June
3292,0.754,0.322,3,-8.568,0,0.0476,0.392,0,0.101,0.475,128.108,218733,2016,55,Lukas Graham
3293,0.768,0.744,2,-4.721,1,0.0426,0.0614,0,0.177,0.691,93.537,203080,2016,57,Lukas Graham
3294,0.558,0.508,6,-6.471,0,0.0393,0.307,0,0.0888,0.209,99.336,266227,2016,52,Lukas Graham
3295,0.627,0.772,5,-6.406,0,0.125,0.00818,0,0.362,0.482,178.005,190120,2016,47,Lukas Graham
3296,0.647,0.529,9,-6.524,1,0.0975,0.378,0,0.0879,0.145,139.997,236853,2016,54,Lukas Graham
3297,0.724,0.664,10,-5.65,1,0.109,0.0109,0,0.376,0.853,130.639,206347,2016,52,Lukas Graham
3298,0.766,0.516,2,-7.809,0,0.0474,0.0606,3.45E-05,0.102,0.296,92.059,202893,2016,58,Lukas Graham
3299,0.749,0.35,3,-6.82,1,0.038,0.834,6.27E-06,0.0948,0.423,94.867,244627,2016,54,Lukas Graham
3300,0.667,0.838,0,-5.597,1,0.0707,0.00842,0.125,0.125,0.387,120.034,227524,2016,0,Chelsea Lankes
3301,0.597,0.638,10,-5.606,0,0.0445,0.753,0,0.138,0.497,79.966,239293,2016,28,Rick Astley
3302,0.561,0.738,9,-4.465,1,0.0279,0.00208,0.00201,0.152,0.42,102.008,240760,2016,8,ISLE
3303,0.508,0.868,6,-1.997,1,0.0706,0.15,0,0.296,0.729,95.141,223151,2016,33,KINGDM
3304,0.441,0.766,6,-5.921,0,0.0533,0.0181,1.60E-06,0.509,0.52,150.054,169608,2016,4,AREA21
3305,0.721,0.774,7,-5.02,0,0.135,0.000679,1.01E-06,0.0885,0.638,107.912,192680,2016,1,Nick Jonas
3306,0.757,0.678,8,-5.529,0,0.233,0.0472,9.14E-06,0.0654,0.82,120.075,218235,2016,72,Jennifer Lopez
3307,0.654,0.823,5,-6.969,1,0.0335,0.0409,0.293,0.102,0.761,100.027,232627,2016,14,Highasakite
3308,0.576,0.807,2,-4.602,1,0.0454,0.0157,0,0.0338,0.765,158.002,223265,2016,1,Pitbull
3309,0.601,0.847,7,-8.252,1,0.0581,0.00159,0.000362,0.464,0.598,81.994,180209,2016,27,ROMES
3310,0.658,0.776,7,-3.979,1,0.0363,0.00177,3.87E-05,0.0349,0.735,94.006,207716,2016,59,Sofia Carson
3311,0.531,0.728,6,-4.985,0,0.063,0.0416,7.19E-06,0.135,0.418,104.978,244959,2016,22,HONNE
