danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,popularity
0.465,0.896,2,-3.126,1,0.0795,0.00725,0,0.206,0.569,181.014,2008,66
0.449,0.602,6,-4.8,0,0.0264,0.149,0,0.141,0.32,170.04,2008,53
0.642,0.918,4,-4.781,1,0.0383,0.0251,4.24E-06,0.0676,0.788,122.906,2008,6
0.666,0.214,2,-16.048,1,0.0421,0.913,0.047,0.0993,0.474,95.603,2008,1
0.594,0.451,7,-8.853,1,0.0316,0.632,0,0.0799,0.229,121.298,2008,60
0.597,0.499,4,-6.216,1,0.0581,0.126,0,0.214,0.521,79.071,2008,8
0.292,0.933,9,-4.371,1,0.064,0.000221,9.86E-06,0.473,0.296,202.012,2008,56
0.521,0.467,8,-5.444,1,0.0292,0.439,0.00051,0.0783,0.188,138.31,2008,1
0.681,0.779,8,-4.93,1,0.113,0.106,0.000124,0.129,0.661,105.042,2008,46
0.808,0.728,5,-5.198,0,0.059,0.00155,0.000132,0.0666,0.685,135.925,2008,45
0.505,0.684,8,-5.54,1,0.169,0.26,2.18E-06,0.31,0.725,79.359,2008,40
0.6,0.778,1,-3.242,1,0.0536,0.0483,0,0.142,0.809,115.161,2008,36
0.511,0.937,2,-5.116,0,0.115,0.0146,0,0.304,0.484,163.141,2008,67
0.419,0.133,1,-24.419,1,0.0342,0.972,0.916,0.148,0.158,115.126,2008,44
0.609,0.629,10,-5.024,1,0.0264,0.425,0,0.0978,0.325,99.955,2008,66
0.687,0.668,5,-4.061,1,0.0282,0.0253,0,0.744,0.418,113.053,2008,57
0.493,0.761,7,-4.087,1,0.0413,0.0303,0,0.249,0.764,81.952,2008,33
0.757,0.726,8,-4.868,1,0.211,0.0655,0,0.0678,0.76,99.991,2008,39
0.533,0.783,9,-4.992,1,0.0314,0.0401,0,0.109,0.702,109.899,2008,51
0.753,0.59,0,-4.144,1,0.0317,0.259,0,0.0836,0.593,123.028,2008,8
0.657,0.83,8,-5.174,1,0.0248,0.0318,3.91E-05,0.122,0.653,118.026,2008,3
0.71,0.674,1,-5.393,1,0.0352,0.0136,1.73E-05,0.0366,0.7,124.033,2008,58
0.753,0.59,0,-4.144,1,0.0317,0.259,0,0.0836,0.593,123.028,2008,6
0.657,0.83,8,-5.174,1,0.0248,0.0318,3.91E-05,0.122,0.653,118.026,2008,2
0.681,0.415,1,-6.813,1,0.0305,0.653,0,0.0868,0.562,112.06,2008,0
0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,2008,77
0.571,0.518,2,-9.57,1,0.0523,0.475,0,0.131,0.495,91.725,2008,14
0.586,0.263,9,-10.452,1,0.0336,0.63,0.000386,0.262,0.383,130.96,2008,43
0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,2008,81
0.807,0.458,7,-4.989,1,0.0419,0.443,2.44E-06,0.0827,0.829,87.081,2008,50
0.398,0.437,8,-10.3,0,0.0261,0.511,0.105,0.108,0.475,84.196,2008,36
0.559,0.637,2,-7.495,1,0.0321,0.304,0.000195,0.0783,0.782,152.885,2008,19
0.385,0.354,7,-6.595,1,0.029,0.858,3.11E-06,0.168,0.437,87.061,2008,54
0.368,0.278,0,-8.596,0,0.0302,0.981,0,0.272,0.338,82.305,2008,64
0.354,0.14,1,-14.136,1,0.0464,0.962,2.90E-05,0.176,0.194,81.108,2008,51
0.433,0.364,4,-8.842,1,0.0293,0.707,3.75E-06,0.171,0.0385,98.981,2008,11
0.549,0.452,2,-8.131,0,0.0274,0.403,0,0.196,0.242,134.296,2008,8
0.544,0.802,4,-4.152,1,0.0282,0.00155,7.34E-05,0.122,0.59,130.022,2008,63
0.617,0.922,11,-3.474,1,0.0744,0.000247,0.388,0.363,0.6,132.059,2008,71
0.536,0.89,0,-5.222,1,0.0601,0.000354,0.00165,0.133,0.205,115.998,2008,65
0.489,0.748,2,-5.488,1,0.0311,0.033,0,0.144,0.385,147.998,2008,61
0.485,0.911,3,-5.749,1,0.0355,8.67E-05,0,0.092,0.568,89.956,2008,70
0.978,0.787,2,-2.79,1,0.0394,0.0023,4.60E-06,0.102,0.597,116.006,2008,72
0.762,0.528,8,-6.789,0,0.0335,0.0573,0,0.281,0.933,140.403,2008,0
0.426,0.584,1,-5.293,1,0.296,0.0383,0,0.188,0.272,193.437,2008,71
0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,2008,80
0.566,0.713,6,-4.25,1,0.0417,0.645,0,0.114,0.807,169.864,2008,77
0.8,0.759,11,-5.398,1,0.0378,0.655,0,0.0897,0.821,129.979,2008,72
0.686,0.576,1,-6.632,1,0.0284,0.443,1.70E-05,0.212,0.72,83.971,2008,65
0.63,0.765,5,-8.375,0,0.0324,0.418,0.018,0.142,0.567,90.54,2008,27
0.557,0.824,10,-6.947,1,0.0776,0.0018,0.000542,0.0999,0.611,135.446,2008,15
0.848,0.828,8,-4.557,0,0.0714,0.136,1.35E-06,0.114,0.794,119,2009,32
0.619,0.539,0,-6.9,1,0.387,0.184,0,0.288,0.424,145.618,2009,63
0.524,0.803,9,-5.56,0,0.0366,0.145,0.000191,0.115,0.0827,140.003,2009,60
0.629,0.969,8,-0.276,0,0.0455,0.00184,0,0.122,0.905,150.01,2009,7
0.641,0.861,4,-5.206,1,0.0285,0.204,0,0.109,0.54,117.044,2009,1
0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048,2009,69
0.613,0.564,9,-7.654,1,0.0309,0.257,5.06E-05,0.136,0.42,120.105,2009,21
0.454,0.708,10,-4.526,0,0.0675,0.00124,0.000181,0.0679,0.483,192.18,2009,75
0.642,0.808,0,-6.406,1,0.0463,0.0383,0.00829,0.547,0.273,97.565,2009,10
0.634,0.69,6,-7.804,1,0.052,0.0771,0,0.132,0.645,94.988,2009,11
0.668,0.781,5,-3.889,0,0.0305,0.0224,0.000242,0.11,0.551,135.06,2009,49
0.513,0.661,3,-6.8,1,0.0439,0.0274,0,0.118,0.461,180.118,2009,22
0.366,0.269,0,-8.456,1,0.0287,0.829,1.67E-05,0.108,0.492,86.577,2009,21
0.768,0.55,9,-7.604,0,0.034,0.0269,0.578,0.089,0.965,126.013,2009,32
0.453,0.735,5,-6.393,0,0.0394,0.194,0.0585,0.478,0.848,164.654,2009,0
0.606,0.76,7,-9.296,1,0.0422,0.519,0.000567,0.0925,0.981,133.558,2009,5
0.61,0.585,0,-5.063,1,0.0795,0.424,0,0.596,0.606,104.331,2009,4
0.683,0.643,2,-7.426,1,0.0311,0.000585,0.00121,0.0578,0.786,107.027,2009,0
0.324,0.398,6,-9.811,0,0.0352,0.212,3.00E-05,0.692,0.299,113.165,2009,4
0.516,0.776,6,-6.409,1,0.0412,0.399,0.00128,0.21,0.859,177.399,2009,24
0.823,0.74,1,-4.545,0,0.0313,0.026,5.09E-05,0.181,0.734,118.993,2009,4
0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,2009,20
0.85,0.707,7,-6.507,1,0.0482,0.0638,2.58E-06,0.252,0.725,101.868,2009,62
0.825,0.832,5,-5.853,0,0.0403,0.00587,0.000789,0.114,0.713,122.021,2009,11
0.445,0.59,9,-6.747,1,0.0258,0.0575,1.08E-05,0.0832,0.334,172.016,2009,18
0.516,0.764,2,-6.223,1,0.0366,0.0717,0,0.115,0.376,148.021,2009,14
0.293,0.816,8,-5.432,1,0.0844,0.0401,2.95E-05,0.13,0.148,164.982,2009,65
0.404,0.723,6,-5.26,1,0.0571,0.0661,1.91E-06,0.233,0.225,160.048,2009,69
0.502,0.948,6,-3.717,1,0.121,0.0099,4.54E-06,0.0809,0.102,139.979,2009,60
0.425,0.477,1,-5.272,1,0.0263,0.325,0,0.199,0.451,85.642,2009,0
0.524,0.763,7,-6.732,1,0.0308,0.00196,9.23E-06,0.125,0.35,131.675,2009,4
0.637,0.486,8,-7.415,1,0.0487,0.641,4.11E-05,0.111,0.613,121.747,2009,42
0.533,0.665,2,-6.42,1,0.12,0.0922,2.75E-06,0.138,0.921,120.679,2009,31
0.659,0.833,5,-3.514,0,0.025,0.0135,0.371,0.154,0.763,112.134,2009,0
0.649,0.0855,5,-20.668,1,0.0353,0.73,0.0897,0.111,0.36,103.121,2009,0
0.352,0.169,8,-11.223,1,0.031,0.832,0,0.243,0.166,129.13,2009,47
0.604,0.825,0,-5.373,1,0.0429,0.0564,5.80E-05,0.192,0.707,144.085,2009,13
0.774,0.734,6,-6.536,0,0.0777,0.0155,1.71E-05,0.0933,0.639,118.021,2009,60
0.568,0.719,8,-5.406,1,0.0354,0.0892,1.84E-06,0.233,0.539,106.036,2009,66
0.597,0.786,5,-4.248,1,0.0419,0.00345,0,0.0909,0.666,99.888,2009,62
0.584,0.536,10,-8.158,1,0.0279,0.112,0,0.456,0.44,126.996,2009,70
0.531,0.821,2,-6.812,1,0.0439,0.0701,0.171,0.124,0.34,129.139,2009,66
0.541,0.75,11,-6.799,0,0.0346,8.73E-05,0.615,0.129,0.164,134.972,2009,50
0.55,0.574,7,-7.427,1,0.0341,0.0189,0.568,0.109,0.346,122.579,2009,49
0.24,0.444,11,-7.11,0,0.0315,0.493,0.154,0.108,0.0649,80.727,2009,41
0.579,0.605,1,-6.686,1,0.0328,0.444,0.000645,0.11,0.74,121.793,2009,68
0.46,0.771,9,-7.451,1,0.0483,0.0152,0.0686,0.265,0.519,118.124,2009,49
0.49,0.913,0,-6.519,0,0.108,0.0869,0.118,0.0878,0.529,130.424,2009,41
0.749,0.714,4,-5.055,1,0.199,0.102,0.00794,0.173,0.782,96.515,2009,43
0.457,0.833,7,-5.564,1,0.0352,0.000398,0.0153,0.0845,0.203,135.147,2009,55
0.543,0.828,10,-4.486,0,0.0319,0.000572,0.00361,0.126,0.321,132.071,2009,53
0.527,0.766,9,-5.217,1,0.0367,6.81E-05,0.00541,0.117,0.341,117.988,2009,56
0.666,0.785,4,-5.37,0,0.0308,0.0981,0.0198,0.434,0.549,122.973,2009,64
0.646,0.758,10,-4.34,1,0.0314,0.191,0.097,0.103,0.424,91.998,2009,42
0.518,0.385,9,-11.125,0,0.0286,0.64,0.000536,0.0931,0.262,100.878,2009,60
0.465,0.813,7,-4.321,1,0.0841,0.00281,0,0.0464,0.614,148.027,2009,65
0.512,0.499,0,-6.485,1,0.0519,0.809,2.22E-05,0.284,0.51,78.907,2009,65
0.689,0.779,1,-4.387,1,0.131,0.321,1.04E-05,0.384,0.498,107.226,2009,61
0.719,0.825,0,-4.26,1,0.0521,0.39,3.75E-06,0.103,0.798,98.023,2009,62
0.363,0.622,9,-7.318,0,0.0982,0.786,0.000156,0.51,0.378,81.198,2009,63
0.327,0.588,4,-6.611,1,0.0336,0.0834,0,0.104,0.329,161.074,2009,70
0.465,0.569,6,-4.934,1,0.0276,0.135,0,0.109,0.198,137.87,2009,63
0.626,0.541,7,-6.671,1,0.0361,0.68,0,0.115,0.58,124.012,2009,38
0.549,0.157,5,-15.954,1,0.0385,0.828,1.98E-05,0.326,0.516,59.399,2009,41
0.237,0.535,11,-10.352,0,0.0812,0.893,4.74E-06,0.701,0.389,164.977,2009,40
0.494,0.268,2,-10.063,1,0.0315,0.816,9.74E-05,0.076,0.162,70.223,2009,65
0.304,0.483,7,-7.263,1,0.0383,0.437,2.94E-05,0.0984,0.161,176.283,2009,60
0.473,0.382,9,-9.268,1,0.0279,0.379,3.79E-06,0.308,0.611,134.798,2009,54
0.686,0.898,3,-2.72,0,0.052,0.000698,4.61E-05,0.0721,0.696,122.985,2009,65
0.629,0.972,8,-0.259,0,0.0448,0.00213,0,0.123,0.93,150.029,2009,52
0.729,0.757,1,-3.157,1,0.0362,0.00149,2.48E-05,0.331,0.961,124.067,2009,43
0.704,0.937,1,-2.246,0,0.0575,0.0339,2.56E-06,0.0754,0.86,142.018,2009,40
0.49,0.833,6,-5.899,1,0.0487,0.0116,0.000504,0.15,0.39,89.981,2009,64
0.457,0.87,0,-6.526,1,0.0509,0.00303,0,0.21,0.284,149.865,2009,35
0.608,0.698,1,-6.412,0,0.066,0.0944,8.17E-05,0.147,0.561,88.162,2009,32
0.595,0.835,7,-10.057,1,0.117,0.733,5.02E-05,0.292,0.919,157.188,2009,10
0.523,0.663,7,-4.372,1,0.0324,0.00142,0.00953,0.513,0.465,160.01,2009,39
0.514,0.727,11,-6.219,1,0.0283,0.00138,0.0916,0.0756,0.136,120.995,2009,51
0.597,0.777,8,-5.638,1,0.0668,0.000356,0.00113,0.169,0.776,111.999,2009,53
0.603,0.631,4,-5.336,0,0.042,0.0033,0,0.105,0.639,126,2009,40
0.553,0.763,0,-5.026,1,0.0299,0.00375,0.000939,0.676,0.457,98.022,2009,46
0.598,0.822,0,-4.673,0,0.048,0.0547,9.28E-05,0.13,0.616,127.959,2009,37
0.538,0.804,11,-4.602,1,0.0291,0.00805,8.09E-06,0.148,0.718,91.99,2009,44
0.546,0.879,7,-5.05,1,0.0306,0.000461,0.019,0.109,0.349,122.023,2009,39
0.526,0.929,7,-3.508,1,0.0507,0.00148,7.27E-06,0.237,0.237,105.016,2009,37
0.631,0.196,0,-13.826,1,0.0358,0.963,0.00283,0.112,0.564,104.859,2009,38
0.529,0.208,4,-13.399,1,0.04,0.879,1.07E-06,0.113,0.096,132.034,2009,34
0.401,0.801,9,-5.367,1,0.0442,0.000206,0.134,0.0999,0.189,150,2009,42
0.597,0.777,8,-5.638,1,0.0668,0.000356,0.00113,0.169,0.776,111.999,2009,53
0.514,0.727,11,-6.219,1,0.0283,0.00138,0.0916,0.0756,0.136,120.995,2009,51
0.622,0.175,6,-9.866,1,0.156,0.683,0,0.109,0.376,136.365,2009,62
0.433,0.854,0,-4.57,1,0.0564,0.137,0,0.0852,0.353,153.02,2009,50
0.791,0.713,5,-3.742,0,0.254,0.0163,0,0.189,0.514,130.012,2009,58
0.607,0.805,11,-5.579,0,0.0608,0.00175,0,0.231,0.232,139.894,2009,61
0.593,0.00543,7,-35.422,1,0.0699,0.995,0.952,0.0814,0.314,76.488,2009,62
0.508,0.953,4,-6.031,0,0.0806,0.256,0.0445,0.929,0.555,119.973,2009,2
0.492,0.873,4,-5.512,1,0.093,0.00178,0,0.832,0.323,136.017,2009,0
0.224,0.753,0,-8.164,1,0.0943,0.0713,0.116,0.404,0.482,110.805,2009,0
0.242,0.827,11,-6.338,0,0.112,0.000257,0.0271,0.12,0.452,88.537,2009,0
0.679,0.909,2,-4.129,0,0.0297,0.00915,3.27E-05,0.139,0.899,104.781,2009,60
0.701,0.618,7,-5.736,1,0.0759,0.0053,0.00027,0.142,0.543,98.818,2009,50
0.775,0.904,1,-4.08,0,0.0437,0.0271,0.000303,0.06,0.84,130.009,2009,60
0.718,0.806,5,-9.191,1,0.0376,0.052,0.0137,0.0932,0.929,121.488,2009,44
0.661,0.847,10,-6.948,1,0.0404,0.419,8.82E-05,0.107,0.522,134.002,2009,45
0.492,0.435,2,-10.136,1,0.0365,0.585,0.00537,0.114,0.341,89.914,2009,27
0.23,0.492,8,-5.767,1,0.0317,0.568,8.18E-06,0.176,0.262,160.139,2009,70
0.32,0.279,1,-11.605,1,0.0322,0.481,0,0.111,0.151,147.918,2009,51
0.353,0.82,0,-5.303,1,0.041,0.215,0.0454,0.157,0.474,158.024,2009,50
0.504,0.781,10,-6.757,1,0.0349,0.0008,2.99E-05,0.108,0.519,120.29,2009,5
0.549,0.651,5,-8.122,1,0.0265,0.0638,6.95E-05,0.0823,0.444,80.934,2009,3
0.56,0.804,9,-6.146,1,0.025,0.0357,0,0.135,0.538,98.062,2009,0
0.586,0.882,11,-5.146,0,0.0344,0.00877,0.0163,0.378,0.241,127.998,2009,43
0.771,0.738,0,-4.88,1,0.0303,0.00423,0.00419,0.501,0.761,126.983,2009,49
0.675,0.957,10,-7.968,0,0.0507,0.135,3.45E-05,0.0513,0.884,115.209,2009,3
0.676,0.901,0,-8.048,1,0.0442,0.0242,9.70E-06,0.37,0.684,140.002,2009,4
0.774,0.991,11,-8.219,0,0.0424,0.0741,0.00645,0.319,0.96,134.987,2009,21
0.799,0.602,0,-9.714,0,0.061,0.117,0.000267,0.0658,0.717,94.333,2009,54
0.428,0.644,8,-7.582,1,0.0628,0.205,0,0.119,0.113,129.432,2009,63
0.878,0.539,7,-7.774,1,0.137,0.00276,0.0742,0.0588,0.423,126.009,2009,32
0.784,0.716,11,-5.208,0,0.0311,0.00446,0.00375,0.0992,0.938,120.003,2009,25
0.565,0.877,5,-4.561,0,0.0614,0.00813,0.00251,0.26,0.389,118.484,2009,61
0.49,0.96,9,-5.385,0,0.0562,0.000919,0.0441,0.0768,0.82,179.975,2009,56
0.66,0.79,2,-7.551,1,0.0283,0.168,0.0092,0.0648,0.706,111.069,2009,0
0.307,0.27,0,-13.346,1,0.0413,0.947,0.053,0.114,0.111,88.209,2009,10
0.511,0.36,4,-8.052,0,0.0248,0.443,0,0.0805,0.473,78.974,2009,37
0.449,0.143,9,-14.721,1,0.0394,0.948,0.254,0.116,0.24,79.637,2009,0
0.268,0.742,5,-4.939,1,0.0355,0.0518,0,0.626,0.416,159.779,2009,76
0.572,0.183,3,-16.069,1,0.0323,0.897,0.00275,0.103,0.404,110.029,2009,68
0.496,0.0672,3,-17.285,1,0.0348,0.762,0.0171,0.109,0.176,114.059,2009,66
0.307,0.388,2,-12.587,1,0.0292,0.63,0.0775,0.149,0.255,146.179,2009,52
0.361,0.341,5,-12.62,1,0.03,0.715,0.0147,0.105,0.0657,93.451,2009,48
0.604,0.473,9,-6.84,1,0.0395,0.831,0,0.116,0.561,108.586,2009,0
0.775,0.925,9,-4.426,0,0.0547,0.355,0,0.0841,0.919,129.53,2009,29
0.764,0.724,4,-7.231,0,0.103,0.00316,0,0.259,0.563,124.468,2009,43
0.381,0.288,1,-12.323,1,0.0337,0.843,0.00226,0.12,0.198,59.343,2009,2
0.739,0.443,1,-13.002,1,0.0266,0.57,0.000895,0.0798,0.502,95.538,2009,2
0.504,0.339,2,-13.007,1,0.0325,0.812,0.00075,0.083,0.288,97.859,2009,0
0.327,0.501,9,-8.885,1,0.0434,0.722,0.00245,0.113,0.377,115.199,2009,33
0.779,0.824,2,-5.232,1,0.0334,0.693,4.41E-06,0.0668,0.963,120.588,2009,60
0.426,0.313,0,-7.774,1,0.0429,0.781,0,0.097,0.416,77.483,2009,44
0.594,0.874,0,-3.716,1,0.0815,0.0116,0,0.549,0.628,119.964,2009,66
0.497,0.923,2,-4.512,1,0.137,0.00282,0,0.158,0.667,181.075,2009,66
0.454,0.31,0,-10.062,1,0.0271,0.54,0.0238,0.112,0.274,100.447,2009,45
0.545,0.59,2,-6.693,1,0.0327,0.32,0.000389,0.124,0.127,111.739,2009,71
0.571,0.645,2,-6.083,1,0.0505,0.202,0,0.0759,0.649,81.955,2009,52
0.542,0.589,2,-6.623,1,0.0318,0.292,0.000522,0.177,0.137,111.665,2009,25
0.578,0.688,6,-6.551,0,0.0541,0.632,5.98E-05,0.305,0.36,123.911,2009,5
0.731,0.447,5,-9.038,1,0.0386,0.598,0.000279,0.116,0.595,108.838,2009,48
0.731,0.447,5,-9.038,1,0.0386,0.598,0.000279,0.116,0.595,108.838,2009,65
0.467,0.635,4,-10.471,1,0.0331,0.00878,0.0002,0.352,0.91,126.458,2009,1
0.675,0.885,1,-4.432,0,0.0436,0.217,0,0.086,0.768,97.03,2009,31
0.709,0.637,6,-5.846,1,0.145,0.631,8.63E-06,0.0978,0.904,176.96,2009,0
0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,2009,74
0.617,0.778,9,-8.871,0,0.027,0.459,0.925,0.128,0.152,100.363,2009,65
0.76,0.694,0,-5.856,1,0.0458,0.0195,0,0.29,0.9,127.009,2009,56
0.763,0.484,11,-12.368,0,0.0311,0.812,0.393,0.0841,0.416,122.913,2009,57
0.871,0.472,4,-11.077,1,0.0756,0.74,0.286,0.145,0.707,124.04,2009,54
0.755,0.482,0,-12.729,1,0.03,0.891,0.818,0.1,0.481,109.354,2009,52
0.64,0.957,8,-2.336,1,0.0741,0.0431,0,0.0789,0.692,134.992,2009,76
0.533,0.967,1,-2.543,1,0.0995,0.00791,0,0.336,0.782,142.018,2009,73
0.434,0.939,4,-2.983,0,0.0593,0.0425,0,0.491,0.569,159.932,2009,70
0.74,0.63,11,-6.735,1,0.0338,0.446,0,0.08,0.464,95.014,2009,56
0.82,0.731,9,-6.02,1,0.159,0.0133,1.94E-05,0.131,0.793,127.076,2009,68
0.598,0.287,3,-9.218,1,0.0298,0.589,0,0.0981,0.185,143.898,2009,3
0.302,0.401,5,-7.937,1,0.0293,0.157,0,0.0859,0.243,142.984,2009,0
0.408,0.467,10,-6.548,1,0.0294,0.237,0,0.164,0.256,164.957,2009,0
0.839,0.804,1,-2.513,1,0.0329,0.0192,0,0.331,0.888,122.973,2009,71
0.521,0.692,0,-5.309,1,0.377,0.233,0.00225,0.164,0.525,84.798,2009,51
0.677,0.71,9,-6.342,1,0.33,0.0278,0,0.127,0.557,120.756,2009,49
0.775,0.581,6,-7.046,0,0.202,0.23,1.17E-06,0.111,0.465,78.042,2009,48
0.362,0.752,8,-4.589,1,0.0547,0.000163,0.677,0.0678,0.466,172.241,2009,8
0.574,0.865,7,-1.888,1,0.041,0.037,0.283,0.17,0.39,100.527,2009,1
0.541,0.812,4,-3.764,1,0.0336,0.203,0,0.42,0.607,141.056,2009,69
0.624,0.842,5,-5.285,1,0.0376,0.264,2.11E-05,0.181,0.257,111.037,2009,72
0.854,0.796,11,-5.567,0,0.0399,0.0542,0.00184,0.151,0.946,115.625,2009,64
0.742,0.883,0,-3.419,1,0.0329,0.333,7.51E-06,0.0964,0.978,136.506,2009,75
0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,2009,70
0.737,0.88,6,-6.449,1,0.0433,0.00379,0.00351,0.417,0.329,115.998,2009,67
0.775,0.8,3,-3.338,0,0.036,0.365,0.000216,0.0976,0.96,119.725,2009,55
0.729,0.856,10,-4.164,0,0.035,0.0658,0.00832,0.0691,0.804,116.467,2009,63
0.796,0.908,5,-3.523,0,0.0326,0.553,0,0.04,0.962,121.976,2009,52
0.322,0.896,6,-5.299,1,0.0721,0.00109,0.00124,0.197,0.221,177.727,2009,49
0.452,0.563,4,-6.607,1,0.0272,0.144,0,0.143,0.209,137.715,2009,72
0.522,0.964,11,-2.645,0,0.095,0.00109,0.000389,0.0387,0.51,170.944,2009,69
0.436,0.942,9,-2.206,1,0.0496,9.56E-05,0.000438,0.209,0.5,164.975,2009,65
0.733,0.601,11,-8.668,0,0.037,0.0229,5.51E-05,0.128,0.82,88.702,2009,0
0.615,0.733,8,-4.808,1,0.0335,0.152,0,0.109,0.796,122.58,2009,75
0.398,0.261,10,-13.338,1,0.0354,0.722,0.00233,0.1,0.0708,144.707,2009,15
0.402,0.881,1,-4.36,1,0.036,0.00397,0,0.0922,0.698,148.055,2009,0
0.511,0.288,7,-14.733,1,0.0283,0.662,0.261,0.112,0.0797,93.859,2009,18
0.639,0.714,8,-6.076,1,0.24,0.0015,0.259,0.263,0.32,124.023,2009,30
0.677,0.89,1,-4.448,0,0.0418,0.182,0,0.0826,0.764,97.012,2009,21
0.439,0.931,11,-2.59,0,0.0473,1.92E-05,1.21E-05,0.193,0.527,135.944,2009,59
0.498,0.647,1,-7.631,1,0.0358,0.00427,9.87E-06,0.146,0.257,163.87,2009,57
0.584,0.509,2,-13.109,1,0.0287,0.267,0.00252,0.36,0.367,90.457,2009,70
0.77,0.829,6,-5.593,1,0.0327,0.193,1.64E-06,0.0904,0.871,106.906,2009,44
0.587,0.738,7,-4.469,1,0.0282,0.548,0,0.109,0.329,99.046,2009,48
0.392,0.835,0,-6.553,1,0.0596,0.0832,0.00982,0.0769,0.12,144.641,2009,58
0.44,0.683,11,-4.732,0,0.0489,0.00706,0,0.0593,0.445,185.948,2009,67
0.26,0.7,2,-3.58,1,0.0312,0.00532,0,0.357,0.202,147.872,2009,36
0.648,0.908,4,-4.251,0,0.108,0.0113,0,0.374,0.793,131.147,2009,60
0.654,0.872,1,-3.824,1,0.11,0.0411,0,0.0808,0.612,130.023,2009,54
0.312,0.883,5,-7.135,1,0.111,0.19,7.94E-05,0.224,0.124,176.865,2009,0
0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,2009,53
0.557,0.874,0,-5.729,1,0.0339,0.00134,0,0.127,0.396,139.002,2009,42
0.479,0.368,6,-7.784,1,0.0341,0.739,4.10E-05,0.118,0.142,92.959,2009,74
0.62,0.574,0,-11.893,1,0.0421,0.272,0,0.0607,0.9,81.548,2009,0
0.813,0.966,0,-3.924,1,0.0417,0.173,0,0.0729,0.681,130.086,2009,9
0.495,0.262,9,-10.572,0,0.0292,0.635,0.00486,0.104,0.287,159.986,2009,59
0.816,0.766,5,-5.176,1,0.0565,0.238,0.0127,0.0893,0.696,120.011,2009,66
0.733,0.636,9,-6.693,1,0.0299,0.158,0,0.32,0.591,99.996,2009,59
0.553,0.787,7,-7.827,1,0.0931,0.149,3.25E-05,0.102,0.298,139.841,2009,62
0.228,0.517,7,-9.167,0,0.0401,0.391,0,0.29,0.204,109.83,2009,61
0.693,0.496,7,-10.146,1,0.0444,0.473,1.14E-05,0.0738,0.149,124.959,2009,58
0.561,0.841,0,-4.311,1,0.0515,0.00525,4.53E-05,0.24,0.356,114.943,2009,64
0.501,0.328,0,-8.329,1,0.0255,0.612,0,0.15,0.263,73.326,2009,66
0.519,0.436,8,-8.064,1,0.0285,0.0731,0,0.107,0.133,109.962,2009,58
0.55,0.625,1,-8.213,0,0.0399,0.149,0,0.161,0.317,149.927,2009,59
0.618,0.732,5,-4.609,1,0.0724,0.147,9.23E-06,0.0925,0.444,140.086,2009,59
0.567,0.572,9,-7.694,1,0.0318,0.166,0,0.103,0.205,138.062,2009,61
0.363,0.135,7,-11.166,0,0.0295,0.976,0.000265,0.107,0.195,98.45,2009,58
0.753,0.421,7,-6.988,1,0.0551,0.103,4.03E-05,0.139,0.134,140.031,2009,60
0.571,0.698,6,-4.747,1,0.0342,0.00593,0,0.0992,0.423,109.867,2010,16
0.829,0.607,1,-3.876,1,0.0897,0.0049,0,0.0986,0.766,120.044,2010,6
0.494,0.831,7,-5.151,1,0.0996,0.0363,0.00345,0.119,0.271,150.248,2010,14
0.611,0.609,2,-7.486,1,0.0308,0.0767,1.14E-06,0.105,0.271,118.997,2010,8
0.674,0.834,2,-4.004,1,0.0515,0.0373,0,0.341,0.364,140.104,2010,2
0.588,0.684,1,-5.154,1,0.0288,0.508,0,0.141,0.121,85.997,2010,63
0.573,0.926,6,-6.045,1,0.0342,0.00202,0.0117,0.127,0.219,117.048,2010,63
0.682,0.795,8,-6.17,0,0.0367,0.0297,0.0391,0.131,0.78,120.008,2010,11
0.579,0.865,6,-4.692,1,0.0302,5.63E-05,0.000221,0.649,0.358,104.99,2010,66
0.721,0.867,11,-4.302,1,0.196,0.29,2.87E-06,0.503,0.639,127.033,2010,12
0.528,0.9,8,-4.301,0,0.0759,0.0349,0,0.144,0.558,127.986,2010,48
0.543,0.919,0,-4.745,0,0.121,0.0178,0,0.708,0.529,154.005,2010,0
0.729,0.591,6,-7.544,1,0.0385,0.24,0,0.111,0.42,97.002,2010,53
0.678,0.524,5,-9.679,1,0.0708,0.53,2.46E-05,0.153,0.891,148.246,2010,8
0.56,0.892,4,-3.365,0,0.0644,0.000624,0.000164,0.177,0.67,90.615,2010,15
0.522,0.882,0,-3.216,1,0.0359,0.0599,0.00021,0.33,0.815,122.541,2010,17
0.497,0.583,2,-7.438,1,0.0294,0.227,0,0.0665,0.367,137.914,2010,48
