danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,popularity
0.65,0.596,2,-5.284,1,0.0379,0.0153,0.000203,0.0847,0.604,120.022,2015,19
0.556,0.905,4,-5.552,0,0.112,0.0492,0.0995,0.0983,0.417,100.025,2015,2
0.572,0.885,9,-5.339,1,0.0472,0.045,1.78E-06,0.333,0.649,93.251,2015,38
0.478,0.87,6,-5.337,1,0.0358,0.0705,0.000821,0.74,0.871,95.444,2015,31
0.626,0.719,5,-5.171,1,0.0454,0.21,2.60E-05,0.098,0.41,76.042,2015,30
0.631,0.748,8,-4.042,1,0.0389,0.00332,4.19E-06,0.0386,0.255,118.96,2015,54
0.632,0.762,11,-5.147,1,0.0509,0.146,0,0.086,0.369,126.034,2015,54
0.442,0.542,0,-7.356,1,0.033,0.38,0.000117,0.085,0.139,144.006,2015,53
0.773,0.525,9,-7.925,0,0.0359,0.0134,0.00333,0.0732,0.227,128.01,2015,46
0.636,0.455,1,-8.228,0,0.0366,0.0031,4.57E-05,0.268,0.156,124.782,2015,0
0.632,0.8,10,-3.114,0,0.0377,0.00734,1.30E-05,0.107,0.888,97.006,2015,0
0.763,0.602,2,-8.133,1,0.18,0.0278,0,0.121,0.402,85.061,2015,31
0.709,0.726,9,-6.775,1,0.0717,0.0206,0,0.142,0.736,111.954,2015,40
0.6,0.768,4,-5.824,0,0.264,0.00981,0,0.0834,0.457,170.08,2015,31
0.592,0.608,1,-8.134,1,0.264,0.0894,0,0.296,0.283,153.832,2015,29
0.672,0.593,11,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02,2015,71
0.711,0.736,7,-5.959,1,0.104,0.00315,0.000637,0.0731,0.717,106.01,2015,59
0.591,0.415,6,-6.936,1,0.0437,0.424,0.000299,0.111,0.197,90.483,2015,64
0.63,0.553,1,-5.697,1,0.0249,0.147,0,0.101,0.695,95.043,2015,37
0.61,0.446,3,-8.109,1,0.0598,0.465,1.01E-06,0.137,0.239,86.007,2015,44
0.548,0.596,5,-9.097,1,0.033,0.00438,0.00692,0.0791,0.167,94.948,2015,33
0.517,0.405,2,-9.388,1,0.0453,0.187,0.00434,0.0795,0.119,84.458,2015,29
0.591,0.312,8,-12.043,1,0.0284,0.877,0.0235,0.0994,0.155,91.931,2015,37
0.616,0.333,3,-8.099,1,0.0305,0.492,1.35E-05,0.113,0.122,88.053,2015,38
0.668,0.66,2,-5.577,1,0.0278,0.122,0,0.221,0.429,94.014,2015,32
0.702,0.175,0,-13.086,1,0.0306,0.854,9.46E-05,0.112,0.11,96.003,2015,29
0.568,0.172,3,-11.686,1,0.0456,0.894,0,0.114,0.492,152.735,2015,27
0.476,0.448,0,-7.501,1,0.0276,0.00806,0.000639,0.12,0.246,137.782,2015,25
0.406,0.0307,0,-17.636,1,0.04,0.951,0,0.0984,0.245,136.716,2015,23
0.54,0.799,7,-5.229,1,0.074,0.0128,0,0.172,0.619,182.045,2015,18
0.67,0.777,0,-4.947,1,0.035,0.0311,0,0.188,0.812,90.006,2015,36
0.509,0.671,1,-5.709,1,0.0678,0.304,0,0.0452,0.55,118.413,2015,74
0.646,0.601,9,-5.446,1,0.0737,0.0154,0,0.0832,0.659,80.031,2015,50
0.509,0.538,4,-7.516,0,0.148,0.598,0,0.0689,0.472,163.812,2015,36
0.533,0.656,3,-4.677,1,0.0287,0.0535,0,0.303,0.496,137.768,2015,2
0.678,0.499,9,-12.816,1,0.0308,0.256,9.85E-05,0.051,0.718,92.627,2015,61
0.607,0.673,5,-6.484,0,0.0611,0.181,0,0.069,0.215,88.952,2015,71
0.47,0.268,8,-8.41,1,0.035,0.956,0,0.0966,0.41,129.276,2015,0
0.446,0.684,2,-2.863,1,0.0338,0.343,2.04E-05,0.0852,0.254,146.096,2015,43
0.753,0.83,9,-4.96,0,0.0658,0.0169,0,0.0718,0.278,99.978,2015,49
0.632,0.537,1,-6.736,1,0.024,0.48,1.76E-06,0.0796,0.403,97.02,2015,46
0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87E-05,0.0973,0.398,120.012,2015,67
0.684,0.867,10,-5.26,0,0.053,0.0207,0.00355,0.0733,0.245,109.972,2015,48
0.811,0.499,5,-7.161,0,0.118,0.0147,2.44E-06,0.342,0.466,111.016,2015,70
0.801,0.521,4,-9.871,0,0.28,0.0136,0,0.179,0.412,108.025,2015,62
0.748,0.747,3,-6.238,1,0.0774,0.116,0.00171,0.356,0.556,120.038,2015,1
0.682,0.699,2,-7.09,0,0.0253,0.108,0.000805,0.372,0.844,95.994,2015,50
0.629,0.947,2,-3.982,1,0.156,0.0152,0,0.0595,0.347,122.019,2015,54
0.275,0.944,0,-3.829,1,0.153,3.02E-05,2.53E-05,0.298,0.364,165.305,2015,40
0.55,0.529,10,-7.338,0,0.0385,0.0946,0.00722,0.106,0.323,141.982,2015,36
0.408,0.571,4,-5.533,1,0.0321,0.0106,0.00945,0.123,0.118,139.994,2015,49
0.563,0.757,5,-3.323,1,0.0427,0.00175,0.00489,0.058,0.532,98.018,2015,41
0.65,0.807,10,-4.157,0,0.0698,0.0197,0.00611,0.094,0.77,88.475,2015,54
0.69,0.77,0,-6.149,1,0.0324,0.012,0,0.56,0.927,136.981,2015,46
0.622,0.585,4,-6.67,1,0.0284,0.28,0,0.0914,0.212,113.035,2015,53
0.551,0.773,0,-5.078,1,0.0741,0.0786,0,0.539,0.875,106.994,2015,36
0.579,0.855,8,-5.401,1,0.0552,0.063,3.68E-06,0.423,0.726,93.003,2015,36
0.673,0.74,4,-4.738,1,0.038,0.00857,0,0.192,0.523,124.955,2015,35
0.533,0.961,2,-4.728,1,0.0562,0.000392,0,0.384,0.555,124.885,2015,33
0.591,0.87,6,-4.007,0,0.0476,0.00875,1.12E-06,0.102,0.86,167.077,2015,35
0.432,0.562,8,-8.317,1,0.0366,0.0159,0.0172,0.102,0.189,154.17,2015,35
0.603,0.782,1,-6.356,1,0.0311,0.00553,1.84E-06,0.0774,0.251,93.984,2015,47
0.717,0.856,4,-4.68,1,0.0565,0.118,0,0.274,0.645,89.982,2015,60
0.603,0.782,1,-6.356,1,0.0311,0.00553,1.84E-06,0.0774,0.251,93.984,2015,47
0.717,0.856,4,-4.68,1,0.0565,0.118,0,0.274,0.645,89.982,2015,60
0.756,0.789,2,-7.002,1,0.0324,0.53,0.000711,0.157,0.873,127.987,2015,71
0.459,0.683,0,-4.8,0,0.0296,0.0175,0,0.151,0.529,78.01,2015,13
0.27,0.778,6,-6.91,1,0.0883,0.157,0.000171,0.122,0.301,173.396,2015,0
0.663,0.878,1,-3.195,0,0.0646,0.0368,3.39E-06,0.328,0.704,158.035,2015,63
0.531,0.772,5,-5.901,1,0.038,0.00119,0.22,0.254,0.369,133.002,2015,0
0.629,0.776,8,-5.295,0,0.0314,0.000119,0.000715,0.4,0.503,117.968,2015,0
0.407,0.882,10,-4.709,0,0.0785,0.00121,0.000769,0.324,0.689,125.483,2015,0
0.649,0.718,1,-4.861,1,0.0423,0.00273,8.94E-05,0.115,0.801,109.003,2015,4
0.664,0.922,7,-3.002,1,0.0657,0.0367,0,0.335,0.77,122.043,2015,0
0.683,0.651,4,-5.265,0,0.0298,0.0122,1.25E-06,0.0469,0.53,104.956,2015,0
0.421,0.311,7,-10.524,1,0.0405,0.855,0.000219,0.125,0.278,119.019,2015,0
0.653,0.846,6,-4.429,0,0.0336,0.012,2.84E-05,0.159,0.83,112.993,2015,0
0.666,0.829,11,-6.058,0,0.0393,0.00133,8.21E-05,0.515,0.717,110.965,2015,0
0.647,0.339,1,-8.061,1,0.0295,0.309,8.54E-05,0.236,0.152,118.011,2015,0
0.627,0.917,9,-4.11,1,0.073,0.0619,0.000353,0.89,0.545,123.982,2015,0
0.621,0.701,7,-6.452,0,0.057,0.191,0,0.266,0.588,153.937,2015,0
0.609,0.694,5,-3.925,0,0.0418,0.516,0,0.0813,0.454,130.216,2015,0
0.373,0.673,11,-6.36,1,0.0382,0.147,0,0.12,0.167,163.751,2015,0
0.694,0.859,3,-4.455,0,0.14,0.521,3.50E-05,0.23,0.932,170.062,2015,38
0.742,0.788,11,-3.36,0,0.16,0.22,0,0.211,0.629,120.958,2015,32
0.655,0.92,5,-4.903,1,0.0808,0.188,8.38E-05,0.172,0.812,93.01,2015,31
0.626,0.706,1,-5.413,0,0.0634,0.0125,0,0.355,0.257,98.852,2015,31
0.568,0.578,6,-5.589,1,0.0404,0.00694,0.000353,0.099,0.555,139.951,2015,66
0.571,0.811,9,-5.497,1,0.0903,0.024,0.000191,0.121,0.601,166.066,2015,52
0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,2015,76
0.542,0.867,6,-5.26,0,0.0813,0.0226,0.00347,0.116,0.326,134.984,2015,66
0.418,0.688,11,-5.515,1,0.0265,0.212,0.00964,0.705,0.319,150.03,2015,55
0.591,0.874,6,-4.224,0,0.0562,0.00153,1.45E-05,0.0602,0.775,89.998,2015,58
0.743,0.685,4,-6.863,1,0.0975,0.0664,6.75E-05,0.0884,0.443,109.988,2015,63
0.551,0.813,5,-4.25,1,0.0621,0.0155,5.82E-06,0.105,0.568,97.556,2015,56
0.465,0.866,7,-2.716,1,0.0388,0.00406,0.0029,0.0993,0.633,164.078,2015,51
0.708,0.637,4,-5.795,1,0.0833,0.125,0,0.129,0.862,104.118,2015,55
0.73,0.433,2,-7.05,1,0.0455,0.0849,0,0.169,0.572,94.596,2015,63
0.75,0.512,10,-6.628,1,0.0248,0.0393,0,0.108,0.822,106.972,2015,55
0.789,0.446,6,-8.681,0,0.0497,0.0541,0,0.144,0.798,103.008,2015,45
0.556,0.436,9,-8.688,0,0.0469,0.733,1.04E-06,0.109,0.358,147.954,2015,46
0.602,0.148,8,-12.614,1,0.0395,0.726,0,0.169,0.431,89.811,2015,50
0.379,0.614,10,-7.3,1,0.057,0.283,0,0.0676,0.371,110.015,2015,45
0.216,0.0672,6,-16.235,1,0.0348,0.884,0,0.132,0.153,102.328,2015,48
0.629,0.426,9,-9.012,1,0.0391,0.117,0,0.14,0.277,134.06,2015,48
0.799,0.59,6,-6.361,1,0.0361,0.0545,0,0.164,0.579,117.999,2015,58
0.61,0.762,2,-5.662,1,0.0267,0.0242,0.0151,0.107,0.589,107.485,2015,0
0.677,0.803,11,-4.568,0,0.0322,0.00213,0.0156,0.0929,0.859,125.004,2015,0
0.734,0.467,2,-7.058,1,0.0542,0.0937,0,0.144,0.62,94.524,2015,48
0.318,0.82,6,-4.128,1,0.0602,0.0752,7.19E-06,0.132,0.556,96.669,2015,0
0.694,0.753,4,-6.039,0,0.037,0.0441,0.00274,0.132,0.532,109.029,2015,43
0.467,0.257,5,-10.123,1,0.0314,0.775,0,0.118,0.255,106.605,2015,53
0.667,0.798,1,-4.525,1,0.0397,0.0113,0,0.105,0.484,120.025,2015,43
0.772,0.582,2,-5.14,0,0.0615,0.222,8.78E-05,0.108,0.319,117.856,2015,64
0.441,0.57,4,-5.584,1,0.032,0.0104,0.0146,0.123,0.117,139.876,2015,57
0.775,0.901,6,-2.454,0,0.0794,0.0681,4.72E-06,0.0927,0.889,120.048,2015,52
0.867,0.566,4,-5.223,1,0.153,0.0363,0.000975,0.114,0.779,99.908,2015,41
0.657,0.711,3,-4.146,1,0.0378,0.00674,0.000127,0.0983,0.554,110.037,2015,37
0.615,0.798,10,-4.163,0,0.0815,0.0188,0.0081,0.0995,0.753,88.465,2015,59
0.576,0.933,4,-2.272,1,0.113,0.0232,0.000136,0.363,0.192,128.015,2015,0
0.788,0.618,10,-9.076,1,0.036,0.15,0.0165,0.105,0.299,123.011,2015,13
0.754,0.909,6,-3.323,0,0.23,0.138,0,0.281,0.591,126.994,2015,62
0.675,0.8,11,-4.58,0,0.0324,0.002,0.0405,0.0861,0.889,124.999,2015,52
0.786,0.887,11,-3.886,0,0.0519,0.0262,0.811,0.338,0.686,126.986,2015,6
0.738,0.849,2,-6.246,1,0.0822,0.0233,0.0317,0.309,0.872,95.987,2015,1
0.864,0.616,0,-7.027,0,0.112,0.0311,0,0.136,0.347,110.043,2015,68
0.568,0.791,0,-5.513,1,0.0385,0.000993,2.53E-06,0.254,0.628,110.963,2015,17
0.211,0.73,6,-5.359,1,0.0461,0.0234,1.71E-06,0.177,0.252,154.008,2015,0
0.689,0.521,0,-5.845,1,0.132,0.119,8.41E-05,0.108,0.178,95.055,2015,75
0.471,0.865,2,-4.859,1,0.0307,0.0313,0.359,0.121,0.925,150.981,2015,0
0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,2015,16
0.562,0.904,1,-4.947,1,0.0807,0.00302,0,0.0433,0.651,94.481,2015,42
0.454,0.664,8,-5.293,1,0.0317,0.137,0,0.116,0.19,104.028,2015,19
0.837,0.492,0,-7.792,1,0.354,0.371,0.0401,0.102,0.417,85.951,2015,64
0.517,0.913,2,-5.075,1,0.2,0.00549,0,0.361,0.571,170.057,2015,49
0.753,0.803,9,-3.737,1,0.0316,0.000938,0,0.101,0.853,126.017,2015,57
0.548,0.938,8,-4.073,1,0.0535,0.00243,0,0.353,0.744,155.038,2015,56
0.551,0.943,4,-4.13,1,0.089,0.00717,0,0.465,0.627,155.056,2015,52
0.463,0.342,2,-9.838,1,0.0279,0.0604,0,0.172,0.323,86.498,2015,52
0.335,0.806,9,-5.925,1,0.0572,0.0899,0,0.405,0.135,162.958,2015,51
0.495,0.777,7,-5.764,1,0.177,0.119,0,0.425,0.812,104.458,2015,5
0.687,0.727,7,-5.949,1,0.0635,0.0903,0,0.1,0.778,112.981,2015,1
0.471,0.431,5,-6.129,0,0.0342,0.329,0,0.0854,0.289,157.98,2015,66
0.51,0.847,11,-4.263,0,0.034,0.000158,0,0.085,0.551,153.941,2015,1
0.482,0.729,0,-6.782,1,0.0332,0.216,0.000104,0.143,0.323,148.427,2015,0
0.615,0.901,0,-5.096,1,0.0551,0.0294,0,0.119,0.559,107.998,2015,0
0.474,0.333,10,-9.428,1,0.0297,0.609,0.453,0.255,0.311,172.095,2015,0
0.817,0.439,5,-9.078,0,0.191,0.412,0.811,0.107,0.268,147.052,2015,0
0.666,0.903,4,-4.82,1,0.0308,0.00207,0,0.11,0.883,118.034,2015,1
0.486,0.356,9,-13.649,1,0.0318,0.755,0.861,0.0986,0.111,117.141,2015,11
0.54,0.766,1,-4.478,1,0.05,0.606,0,0.0903,0.435,139.999,2015,62
0.453,0.839,11,-3.702,1,0.0511,0.0513,0,0.348,0.55,160.16,2015,55
0.733,0.659,2,-6.824,1,0.0261,0.0148,9.87E-05,0.304,0.453,109.962,2015,42
0.502,0.138,0,-9.245,1,0.0401,0.927,5.88E-05,0.0754,0.222,139.866,2015,53
0.771,0.76,4,-5.459,0,0.0514,0.147,0,0.053,0.881,119,2015,13
0.666,0.932,9,-1.926,1,0.0412,0.0655,7.12E-05,0.19,0.645,105.921,2015,0
0.525,0.681,6,-4.158,0,0.0683,0.195,0,0.141,0.437,151.875,2015,62
0.664,0.698,10,-5.084,1,0.067,0.127,0,0.118,0.573,135.023,2015,65
0.601,0.748,4,-6.668,0,0.0467,0.141,0,0.107,0.272,124.975,2015,16
0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,2015,63
0.488,0.64,11,-5.824,0,0.059,0.054,4.09E-06,0.0931,0.273,144.734,2015,0
0.534,0.855,4,-7.102,0,0.0526,0.00706,0,0.122,0.391,95.274,2015,30
0.726,0.753,9,-6.357,0,0.0336,0.124,0,0.128,0.374,107.975,2015,24
0.581,0.656,4,-4.891,0,0.0294,0.00269,2.78E-06,0.101,0.338,108.033,2015,71
0.571,0.737,9,-6.53,0,0.027,0.0113,0.000477,0.3,0.0656,127.975,2015,59
0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,2015,78
0.21,0.499,2,-9.754,0,0.0485,0.0687,0.00315,0.773,0.108,74.094,2015,57
0.488,0.725,5,-7.692,0,0.0513,0.178,2.33E-06,0.661,0.309,81.235,2015,57
0.741,0.773,3,-6.692,1,0.0804,0.184,0,0.135,0.383,125.007,2015,43
0.739,0.768,1,-6.091,1,0.0347,0.0115,0.000171,0.139,0.419,117.959,2015,37
0.323,0.248,5,-10.074,1,0.0338,0.926,0,0.0806,0.324,86.186,2015,50
0.453,0.384,0,-9.074,1,0.0368,0.549,0,0.105,0.51,77.052,2015,48
0.462,0.325,4,-9.487,1,0.0307,0.855,0,0.105,0.306,115.308,2015,39
0.514,0.774,7,-5.569,1,0.279,0.343,0,0.28,0.604,116.037,2015,55
0.221,0.95,2,-4.336,1,0.118,0.00137,0.00207,0.216,0.554,207.185,2015,49
0.398,0.255,10,-11.205,1,0.0373,0.944,3.24E-06,0.114,0.386,83.883,2015,54
0.534,0.651,6,-7.082,0,0.236,0.298,0,0.0737,0.572,119.393,2015,38
0.22,0.199,0,-13.306,1,0.0338,0.959,0,0.11,0.0748,87.118,2015,37
0.408,0.437,0,-6.632,1,0.0466,0.524,0,0.255,0.487,118.965,2015,39
0.705,0.222,0,-9.387,1,0.0358,0.929,0,0.109,0.75,115.911,2015,35
0.651,0.906,11,-2.619,1,0.0366,0.0023,1.20E-06,0.344,0.43,126.036,2015,39
0.223,0.479,0,-7.525,1,0.0322,0.671,0.0689,0.194,0.156,83.56,2015,1
0.478,0.381,5,-9.258,0,0.0327,0.304,0.00249,0.111,0.334,121.966,2015,14
0.174,0.713,7,-6.586,1,0.0491,0.243,6.72E-05,0.136,0.341,188.217,2015,2
0.661,0.651,7,-3.771,0,0.0499,0.117,1.32E-05,0.056,0.368,87.46,2015,73
0.547,0.936,2,-4.997,1,0.0415,0.0343,7.69E-05,0.107,0.735,142.995,2015,3
0.526,0.778,1,-4.293,1,0.0293,0.000457,0.0971,0.136,0.351,135.837,2015,48
0.469,0.894,8,-4.981,1,0.0508,3.61E-05,0.535,0.512,0.476,162.981,2015,49
0.413,0.913,8,-3.798,1,0.0604,3.26E-05,0,0.243,0.41,95.049,2015,41
0.374,0.956,1,-5.152,0,0.12,6.50E-05,0,0.0986,0.43,75.055,2015,45
0.365,0.851,4,-6.238,0,0.065,0.0964,0.003,0.238,0.309,78.068,2015,70
0.62,0.422,4,-4.525,1,0.0309,0.64,9.05E-06,0.213,0.234,128.154,2015,65
0.616,0.667,7,-5.606,1,0.183,0.201,0,0.282,0.67,91.008,2015,58
0.39,0.547,6,-7.195,0,0.0461,0.0647,0.082,0.0721,0.638,94.024,2015,39
0.699,0.907,2,-6.32,1,0.0393,0.00996,0.479,0.0809,0.819,124.989,2015,47
0.701,0.682,5,-7.552,0,0.107,0.0968,0.0995,0.116,0.885,125.011,2015,39
0.744,0.78,1,-6.973,1,0.0796,0.00396,0.112,0.0744,0.706,144.494,2015,37
0.666,0.555,0,-9.305,1,0.0399,0.094,0.566,0.182,0.56,145.038,2015,35
0.391,0.481,0,-6.098,1,0.0317,0.177,0,0.953,0.262,135.012,2015,36
0.517,0.572,11,-6.959,1,0.0319,0.381,0.000205,0.123,0.275,89.972,2015,44
0.61,0.664,2,-6.838,0,0.0372,0.0187,0.0049,0.473,0.426,126.085,2015,59
0.563,0.466,9,-6.301,1,0.0412,0.305,0,0.103,0.218,149.741,2015,5
0.442,0.804,5,-4.284,0,0.0685,0.0121,0.000738,0.133,0.315,150.145,2015,49
0.554,0.763,0,-6.386,1,0.0304,0.00204,0,0.307,0.404,87.034,2015,0
0.283,0.331,0,-7.459,0,0.0315,0.0257,0.00489,0.174,0.144,101.797,2015,50
0.481,0.267,0,-8.588,1,0.0322,0.759,0,0.156,0.397,106.143,2015,54
0.501,0.9,11,-4.366,1,0.0433,0.0586,0,0.218,0.943,160.096,2015,45
0.639,0.649,2,-5.723,1,0.0261,0.0818,0,0.0861,0.684,90.963,2015,32
0.372,0.322,7,-7.986,1,0.031,0.903,7.83E-06,0.0948,0.295,136.015,2015,12
0.653,0.95,0,-3.264,1,0.0358,0.000401,5.79E-05,0.115,0.905,139.98,2015,21
0.569,0.82,5,-4.779,0,0.0461,0.0131,1.63E-05,0.219,0.596,173.949,2015,19
0.8,0.864,11,-6.255,1,0.0526,0.000637,0.0306,0.147,0.461,117.965,2015,22
0.55,0.907,6,-4.278,1,0.0472,0.00348,0,0.172,0.369,160.167,2015,16
0.723,0.921,0,-3.38,1,0.0642,0.0411,0,0.217,0.935,125.003,2015,25
0.574,0.797,8,-5.807,1,0.155,0.00174,1.28E-05,0.0809,0.138,179.011,2015,19
0.852,0.645,1,-5.877,1,0.0968,0.0511,0.000426,0.0716,0.72,116.055,2015,17
0.386,0.91,8,-3.949,1,0.193,0.00855,0,0.676,0.653,190.08,2015,14
0.585,0.103,8,-13.565,1,0.0399,0.948,4.51E-06,0.173,0.186,110.919,2015,8
0.687,0.793,5,-3.577,1,0.0333,0.305,3.23E-06,0.1,0.673,100.991,2015,66
0.679,0.495,5,-5.842,1,0.036,0.489,5.65E-06,0.0845,0.49,81.996,2015,15
0.453,0.441,0,-6.275,1,0.0435,0.521,0.000135,0.106,0.184,84.672,2015,19
0.468,0.205,4,-11.014,1,0.0412,0.921,0,0.107,0.325,125.343,2015,20
0.349,0.256,8,-8.773,1,0.0278,0.979,0.000329,0.109,0.208,96.354,2015,16
0.647,0.839,2,-5.262,1,0.165,0.191,0.000163,0.236,0.738,133.577,2015,6
0.702,0.705,0,-6.666,1,0.0543,0.258,5.93E-06,0.0879,0.743,154.911,2015,66
0.735,0.898,9,-5.411,0,0.0387,0.0135,1.80E-05,0.68,0.78,127.967,2015,0
0.791,0.679,6,-6.879,1,0.0511,0.0129,0.0921,0.364,0.73,121.993,2015,57
0.785,0.674,7,-3.936,1,0.043,0.208,0,0.285,0.848,106.057,2015,65
0.629,0.582,0,-9.104,1,0.0475,0.212,0.539,0.171,0.04,74.992,2015,27
0.777,0.895,4,-4.464,1,0.0618,0.0348,0,0.317,0.826,111.987,2015,78
0.652,0.614,7,-6.696,0,0.0359,0.379,9.81E-06,0.105,0.518,99.955,2015,5
0.728,0.892,4,-5.172,1,0.126,0.0144,0,0.469,0.826,117.976,2015,56
0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94E-05,0.294,0.235,84.264,2015,78
0.487,0.648,0,-5.14,1,0.0278,0.0351,0.000195,0.266,0.703,89.571,2015,0
0.522,0.85,7,-4.769,1,0.0361,0.132,0.0338,0.295,0.71,124.216,2015,0
0.425,0.635,11,-7.384,1,0.0859,0.0888,6.47E-06,0.141,0.223,173.86,2015,55
0.587,0.889,1,-5.541,1,0.0704,0.0168,0,0.0806,0.787,167.936,2015,45
0.776,0.715,5,-6.587,0,0.0505,0.0971,0.0131,0.247,0.502,99.951,2015,60
0.386,0.576,0,-10.463,1,0.0598,0.886,0.0783,0.151,0.512,180.022,2015,53
0.414,0.525,2,-8.087,1,0.0365,0.587,0.000172,0.227,0.198,131.01,2015,46
0.577,0.308,5,-11.469,1,0.0356,0.833,0.00151,0.101,0.158,117.717,2015,41
0.624,0.449,6,-11.764,1,0.0556,0.837,0.00369,0.138,0.366,130.108,2015,39
0.77,0.289,4,-11.796,1,0.0321,0.384,0.271,0.0852,0.145,141.989,2015,18
0.606,0.877,11,-6.725,1,0.0554,0.085,6.07E-06,0.26,0.876,167.848,2015,0
0.701,0.723,0,-6.359,1,0.0331,0.0205,0.000229,0.11,0.492,104.975,2015,0
0.665,0.778,5,-4.42,0,0.0494,0.151,0,0.137,0.852,119.974,2015,40
0.704,0.68,2,-5.201,1,0.0672,0.385,0,0.102,0.179,109.97,2015,22
0.435,0.837,1,-8.318,0,0.0435,0.000529,0.0332,0.103,0.489,127.991,2015,11
0.654,0.886,5,-5.29,1,0.0416,0.00689,0,0.136,0.626,94.014,2015,14
0.607,0.333,5,-10.293,1,0.0324,0.299,0,0.112,0.781,165.917,2015,47
0.828,0.221,4,-14.332,0,0.0838,0.459,0.0339,0.0891,0.2,132.994,2015,54
0.796,0.652,6,-8.234,1,0.0387,0.0645,1.28E-06,0.171,0.677,107.014,2015,14
0.523,0.883,8,-2.956,1,0.0365,0.0202,0,0.116,0.35,92.215,2015,62
0.502,0.594,11,-5.031,1,0.0365,0.0256,0,0.0834,0.349,153.687,2015,63
0.565,0.245,5,-9.132,1,0.0262,0.781,0,0.0998,0.307,75.055,2015,70
0.633,0.565,0,-5.179,1,0.0242,0.0772,2.31E-05,0.168,0.539,145.001,2015,59
0.579,0.779,4,-1.829,0,0.0512,0.0379,0,0.385,0.587,164.145,2015,63
0.678,0.869,0,-4.345,0,0.0461,0.149,0,0.0593,0.882,123.964,2015,63
0.546,0.657,1,-4.787,1,0.0332,0.0928,0,0.119,0.361,133.188,2015,69
0.714,0.443,5,-7.638,1,0.0256,0.779,0.000109,0.144,0.463,106.038,2015,62
0.556,0.902,4,-5.143,1,0.0449,9.17E-05,0,0.0888,0.96,145.914,2015,61
0.687,0.447,8,-6.586,1,0.0486,0.0829,0,0.0878,0.501,114.578,2015,60
0.812,0.542,7,-5.403,0,0.0444,0.294,6.92E-05,0.141,0.733,110.268,2015,62
0.579,0.649,2,-6.522,1,0.0352,0.0977,0,0.125,0.184,114.593,2015,51
0.728,0.461,6,-8.726,1,0.0395,0.707,0,0.113,0.474,86.014,2015,54
0.618,0.239,8,-8.371,0,0.0274,0.791,0,0.1,0.327,96.846,2015,58
0.389,0.369,4,-6.886,1,0.0404,0.598,0,0.96,0.541,102.625,2015,47
0.69,0.696,9,-7.432,1,0.183,0.219,0,0.958,0.237,125.735,2015,47
0.556,0.747,11,-4.568,0,0.0511,0.0169,0,0.439,0.343,108.026,2015,51
0.668,0.546,0,-7.479,1,0.0799,0.242,0,0.143,0.488,83.93,2015,52
0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,2015,17
0.237,0.462,0,-7.79,1,0.0308,0.843,0.0585,0.0964,0.338,149.178,2015,52
0.647,0.823,2,-5.231,1,0.0762,0.0598,0,0.119,0.396,99.933,2015,75
0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945,2015,22
0.209,0.157,2,-15.593,1,0.0366,0.976,0.907,0.115,0.0872,79.58,2015,0
0.513,0.161,7,-19.948,1,0.0359,0.837,0.843,0.112,0.0714,120.114,2015,41
0.655,0.699,11,-4.421,1,0.0493,0.0352,0,0.064,0.802,86.704,2015,75
0.782,0.12,2,-15.381,1,0.0658,0.449,3.16E-05,0.112,0.417,91.349,2015,0
0.836,0.414,11,-8.211,1,0.0448,0.487,0.00521,0.172,0.253,99.984,2015,0
0.52,0.909,7,-4.235,1,0.148,0.101,0.00373,0.404,0.605,170.18,2015,17
0.647,0.855,0,-3.511,1,0.047,0.143,2.75E-06,0.12,0.486,128.04,2015,37
0.495,0.362,2,-8.737,1,0.0539,0.439,1.67E-05,0.127,0.198,104.937,2015,57
0.607,0.376,4,-9.954,1,0.453,0.856,0,0.285,0.545,102.541,2015,83
0.741,0.626,1,-4.826,0,0.0886,0.02,0,0.0828,0.706,108.029,2015,66
0.525,0.254,8,-8.394,1,0.0295,0.857,0,0.11,0.348,78.895,2015,33
0.607,0.906,2,-5.27,1,0.0335,0.0063,0.156,0.128,0.457,111.987,2015,48
0.573,0.739,0,-5.74,1,0.129,0.0285,0,0.111,0.451,97.085,2015,75
0.618,0.774,5,-5.676,1,0.039,0.0473,0,0.156,0.442,100.993,2015,47
0.575,0.848,4,-4.297,1,0.0885,0.131,0,0.11,0.42,159.941,2015,3
0.469,0.518,0,-6.206,1,0.0526,0.669,8.59E-06,0.0869,0.163,59.381,2015,41
0.626,0.731,8,-7.306,1,0.0527,0.0471,0,0.32,0.415,110.084,2015,43
0.633,0.803,2,-7.017,0,0.0307,0.451,0.193,0.117,0.744,100.98,2015,36
